id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
24357,1,4,1,3,1,1,0,7,26.0,7
24358,1,4,1,3,0,1,1,10,26.0,2
24359,1,5,1,3,1,1,0,10,52.0,9
24360,0,5,1,2,0,3,1,9,124.0,1
24361,1,3,1,3,1,2,0,10,152.0,2
24362,1,4,1,3,1,1,0,10,26.0,2
24363,1,3,1,3,1,2,0,10,152.0,4
24364,0,3,1,4,0,2,0,10,152.0,8
24365,0,4,1,2,0,1,1,10,26.0,6
24366,1,3,1,1,1,2,1,10,152.0,1
24367,0,5,1,3,1,1,0,10,124.0,0
24368,1,3,1,3,1,2,0,10,152.0,8
24369,1,4,1,4,1,1,0,10,122.0,1
24370,0,6,1,3,0,3,1,10,124.0,4
24371,1,3,1,3,1,2,0,10,152.0,9
24372,0,3,1,1,0,2,1,10,152.0,2
24373,0,6,1,3,0,3,1,10,163.0,2
24374,0,4,1,3,1,1,0,10,124.0,4
24375,0,3,1,3,1,2,0,10,152.0,1
24376,1,3,1,4,1,2,0,10,152.0,2
24377,1,3,1,1,1,2,0,9,152.0,1
24378,0,5,1,3,0,3,1,11,124.0,1
24379,1,3,1,1,0,2,1,11,152.0,7
24380,0,5,1,3,0,1,1,10,26.0,5
24381,1,3,1,3,1,2,0,9,152.0,6
24382,1,4,1,3,0,1,1,10,26.0,8
24383,0,3,1,3,0,2,1,7,163.0,3
24384,0,5,1,3,1,1,0,10,31.0,3
24385,1,4,1,2,1,1,0,10,124.0,5
24386,1,3,1,2,1,2,0,10,152.0,4
24387,1,3,1,2,1,2,1,10,152.0,9
24388,1,5,1,3,1,1,0,10,24.0,3
24389,1,3,1,4,0,2,1,10,124.0,8
24390,0,3,1,2,0,2,1,10,152.0,8
24391,1,3,1,1,1,2,0,10,152.0,7
24392,1,3,1,2,1,2,0,10,152.0,7
24393,0,4,1,4,0,2,0,7,1.0,4
24394,0,4,1,3,0,1,1,10,26.0,7
24395,0,5,1,4,0,1,1,10,10.0,9
24396,1,3,1,3,1,2,0,10,152.0,6
24397,0,3,1,1,1,2,0,10,152.0,7
24398,1,3,1,3,1,2,0,10,152.0,5
24399,0,5,1,4,0,1,1,10,26.0,9
24400,0,4,1,3,0,1,1,10,124.0,2
24401,0,4,1,3,0,1,0,10,124.0,6
24402,1,4,1,4,0,1,1,10,26.0,7
24403,0,3,1,1,1,2,0,10,152.0,3
24404,0,3,1,4,0,2,1,9,152.0,1
24405,0,3,1,3,1,2,0,10,152.0,8
24406,1,3,1,4,0,2,1,10,154.0,1
24407,1,3,1,2,0,2,1,10,152.0,0
24408,1,3,1,4,0,2,1,7,152.0,9
24409,0,5,1,3,0,1,1,10,26.0,9
24410,0,4,1,3,1,1,0,10,124.0,4
24411,0,4,1,3,0,1,1,10,154.0,5
24412,0,4,1,4,0,1,1,10,12.0,5
24413,0,3,1,4,1,2,0,10,152.0,3
24414,1,4,1,1,1,1,0,10,124.0,2
24415,1,3,1,2,1,2,0,10,152.0,7
24416,0,5,1,4,0,1,1,10,124.0,1
24417,0,5,1,4,0,1,1,10,124.0,8
24418,0,3,1,1,1,2,1,7,124.0,1
24419,0,3,1,4,1,2,0,10,160.0,3
24420,0,3,1,3,0,2,1,10,152.0,3
24421,1,3,1,3,0,2,1,10,152.0,8
24422,0,5,1,3,0,3,1,10,116.0,9
24423,0,5,1,4,1,1,0,7,26.0,1
24424,1,4,1,1,0,1,1,7,98.0,6
24425,1,4,1,3,0,1,1,10,26.0,7
24426,1,3,1,2,0,2,1,10,124.0,9
24427,1,5,1,3,0,1,1,10,122.0,2
24428,1,4,1,4,0,1,1,10,152.0,9
24429,0,3,1,1,1,2,0,10,152.0,1
24430,0,4,1,3,0,1,1,10,154.0,4
24431,1,4,1,4,0,1,1,7,156.0,3
24432,0,3,1,1,0,1,1,10,154.0,8
24433,0,4,1,4,0,1,1,10,157.0,3
24434,0,3,1,4,1,2,0,10,152.0,3
24435,1,5,1,3,1,1,0,10,26.0,6
24436,0,3,1,4,1,2,0,10,152.0,8
24437,1,3,1,2,1,2,0,10,152.0,4
24438,0,3,1,4,1,2,0,7,152.0,5
24439,1,3,1,1,1,2,0,10,152.0,5
24440,1,3,1,4,1,2,0,10,152.0,7
24441,1,4,1,4,1,1,0,7,124.0,3
24442,1,3,1,1,0,2,1,10,26.0,8
24443,0,4,1,1,0,1,1,7,124.0,6
24444,0,4,1,1,0,1,1,10,26.0,4
24445,1,3,1,4,0,2,1,10,152.0,6
24446,0,3,1,1,1,2,0,10,160.0,6
24447,1,4,1,3,0,1,1,10,23.0,3
24448,1,4,1,1,0,1,1,10,26.0,1
24449,1,3,1,4,1,2,0,10,152.0,4
24450,0,4,1,1,1,1,0,7,26.0,2
24451,0,5,1,3,0,1,1,10,26.0,4
24452,1,4,1,3,1,1,0,10,124.0,3
24453,1,4,1,4,0,1,1,10,26.0,4
24454,0,4,1,3,0,3,1,10,26.0,8
24455,1,5,1,3,0,1,1,7,124.0,7
24456,1,4,1,3,0,1,1,10,124.0,4
24457,1,3,1,2,0,2,1,10,26.0,3
24458,0,4,1,1,1,1,0,7,122.0,6
24459,1,3,1,4,1,2,0,9,152.0,0
24460,0,3,1,3,1,2,0,10,152.0,1
24461,0,3,1,3,1,2,0,10,152.0,2
24462,1,3,1,3,0,2,1,10,124.0,7
24463,1,5,1,3,1,1,0,10,26.0,7
24464,1,6,1,3,0,3,1,10,26.0,7
24465,1,3,1,2,1,2,0,7,152.0,5
24466,1,5,1,3,0,1,1,11,157.0,4
24467,0,3,1,3,1,2,0,10,152.0,0
24468,1,4,1,3,0,1,1,10,26.0,2
24469,0,5,1,2,0,1,1,11,152.0,1
24470,0,4,1,2,0,1,1,10,163.0,4
24471,1,6,1,3,1,1,0,10,55.0,9
24472,1,4,1,2,0,1,1,9,120.0,0
24473,1,3,1,2,1,2,0,10,152.0,7
24474,0,4,1,3,1,1,0,10,26.0,6
24475,1,3,1,4,1,2,0,10,160.0,1
24476,1,5,1,4,0,1,1,10,26.0,7
24477,0,3,1,4,1,2,0,7,152.0,6
24478,0,4,1,3,1,1,0,10,22.0,6
24479,1,3,1,4,0,2,1,10,160.0,4
24480,0,3,1,3,1,2,0,10,152.0,0
24481,0,3,1,2,1,2,0,7,152.0,2
24482,0,4,1,3,0,1,1,10,26.0,7
24483,1,3,1,1,1,2,0,10,152.0,1
24484,1,3,1,2,0,1,1,7,156.0,6
24485,1,3,1,1,1,2,0,9,152.0,3
24486,0,5,1,3,0,1,1,10,26.0,2
24487,1,3,1,4,0,2,1,10,124.0,2
24488,1,4,1,3,0,3,1,7,124.0,2
24489,1,3,1,4,0,2,1,7,152.0,5
24490,1,4,1,3,0,1,1,10,124.0,6
24491,0,5,1,3,0,3,1,10,124.0,2
24492,1,5,1,4,1,1,0,10,26.0,0
24493,0,4,1,1,1,1,0,10,124.0,2
24494,0,3,1,3,1,1,1,10,26.0,4
24495,0,3,1,1,0,2,1,10,26.0,6
24496,1,3,1,4,0,2,0,10,152.0,6
24497,1,5,1,4,0,1,1,10,122.0,5
24498,1,3,1,4,1,2,0,7,151.0,6
24499,1,3,1,3,0,2,1,10,122.0,1
24500,1,3,1,4,1,2,0,10,152.0,4
24501,0,4,1,3,0,1,1,10,26.0,0
24502,1,3,1,1,1,2,0,10,152.0,4
24503,0,3,1,3,1,2,0,10,152.0,9
24504,0,5,1,4,0,1,1,10,26.0,7
24505,1,5,1,3,1,1,0,7,26.0,5
24506,1,4,1,4,1,1,0,10,152.0,3
24507,1,5,1,3,1,1,0,10,26.0,6
24508,0,3,1,3,0,1,1,10,124.0,7
24509,1,3,1,3,1,2,0,10,152.0,0
24510,0,5,1,4,1,1,1,10,26.0,1
24511,1,3,1,2,1,2,0,10,152.0,5
24512,1,3,1,2,1,2,0,10,152.0,7
24513,0,4,1,3,0,1,1,10,26.0,3
24514,1,4,1,2,0,1,1,10,26.0,8
24515,1,4,1,3,0,1,1,10,124.0,5
24516,1,5,1,3,1,1,0,10,26.0,1
24517,0,5,1,3,0,1,1,10,26.0,1
24518,1,3,1,4,0,2,1,7,163.0,9
24519,1,3,1,1,0,2,1,11,152.0,8
24520,0,4,1,1,1,1,0,10,124.0,4
24521,1,4,1,4,0,1,1,10,156.0,4
24522,0,4,1,4,0,1,1,7,124.0,4
24523,0,4,1,4,0,1,1,10,64.0,9
24524,0,5,1,4,1,1,0,7,26.0,9
24525,1,3,1,3,0,1,1,10,26.0,0
24526,0,6,1,4,0,1,0,10,12.0,1
24527,1,3,1,4,0,2,1,10,163.0,8
24528,1,3,1,4,1,2,0,10,152.0,5
24529,1,3,1,4,1,2,0,9,26.0,6
24530,0,5,1,3,1,1,0,10,122.0,4
24531,1,3,1,3,1,2,0,10,152.0,8
24532,0,4,1,1,1,1,0,11,156.0,7
24533,0,3,1,3,1,2,0,10,152.0,4
24534,1,4,1,3,0,3,1,10,26.0,3
24535,0,3,1,3,1,2,0,10,152.0,1
24536,0,3,1,3,0,2,1,10,152.0,1
24537,0,6,1,4,0,1,1,10,26.0,3
24538,1,3,1,2,0,2,1,7,152.0,6
24539,1,3,1,4,1,2,0,10,152.0,6
24540,1,3,1,4,0,2,1,10,152.0,5
24541,0,3,1,2,1,2,0,7,152.0,8
24542,1,5,1,3,0,1,1,10,26.0,1
24543,1,3,1,3,1,2,0,10,152.0,1
24544,0,4,1,4,0,1,1,10,124.0,4
24545,0,5,1,4,1,1,0,10,26.0,0
24546,0,3,1,4,0,2,0,10,151.0,3
24547,0,4,1,3,1,1,0,10,8.0,1
24548,1,3,1,4,1,2,0,10,160.0,3
24549,1,3,1,1,1,2,0,10,160.0,8
24550,1,4,1,2,0,1,0,10,154.0,4
24551,0,5,1,3,1,1,0,10,124.0,5
24552,1,5,1,2,0,1,1,7,156.0,7
24553,1,3,1,1,1,2,0,10,152.0,4
24554,1,3,1,4,1,2,0,10,160.0,5
24555,0,4,1,2,0,1,1,10,163.0,7
24556,0,3,1,3,1,2,0,7,152.0,1
24557,0,3,1,3,0,2,1,11,160.0,1
24558,1,3,1,4,1,2,1,10,152.0,9
24559,0,3,1,1,0,2,1,10,152.0,7
24560,0,4,1,3,0,1,1,7,26.0,6
24561,1,3,1,3,1,2,0,9,152.0,6
24562,1,5,1,2,0,1,1,7,156.0,4
24563,0,3,1,4,1,2,0,10,152.0,7
24564,1,4,1,3,0,1,1,10,124.0,2
24565,1,5,1,1,1,1,0,10,26.0,7
24566,1,3,1,1,1,2,0,10,152.0,3
24567,0,5,1,3,0,3,1,7,124.0,2
24568,0,4,1,3,0,1,1,11,26.0,1
24569,0,5,1,3,0,1,1,7,26.0,0
24570,0,3,1,4,1,2,0,10,152.0,2
24571,0,4,1,1,0,1,0,10,124.0,5
24572,0,4,1,2,0,1,1,10,124.0,5
24573,0,3,1,3,0,2,1,7,158.0,8
24574,0,4,1,4,1,1,0,11,26.0,4
24575,0,3,1,1,0,2,1,10,154.0,7
24576,1,4,1,4,0,1,1,10,26.0,3
24577,1,3,1,2,0,2,0,10,152.0,0
24578,0,3,1,3,1,2,0,9,152.0,6
24579,0,3,1,4,1,2,0,9,152.0,0
24580,0,3,1,1,1,2,0,10,152.0,2
24581,0,4,1,1,0,1,1,10,124.0,1
24582,0,3,1,1,0,2,0,7,152.0,7
24583,1,3,1,3,1,2,0,10,152.0,4
24584,1,4,1,4,0,1,1,10,26.0,8
24585,1,3,1,2,1,2,0,10,160.0,9
24586,0,4,1,3,0,1,1,10,26.0,7
24587,1,4,1,4,1,1,1,7,26.0,7
24588,0,4,1,4,1,1,0,10,26.0,5
24589,1,3,1,4,1,2,0,10,160.0,6
24590,1,4,1,1,1,1,0,10,152.0,9
24591,1,4,1,3,0,1,1,10,26.0,2
24592,1,4,1,3,0,1,1,10,157.0,4
24593,1,4,1,3,0,3,1,10,26.0,7
24594,1,5,0,3,0,1,1,10,26.0,2
24595,0,4,1,3,0,1,1,10,163.0,8
24596,1,3,1,2,1,2,0,9,152.0,8
24597,1,3,1,3,0,2,1,10,124.0,6
24598,1,5,1,3,0,3,1,10,124.0,2
24599,0,3,1,3,1,1,0,10,154.0,7
24600,0,5,1,3,0,1,1,10,26.0,7
24601,0,4,1,2,1,1,0,10,26.0,8
24602,1,3,1,3,1,2,0,10,152.0,9
24603,0,5,1,4,1,1,0,7,124.0,3
24604,1,5,1,3,0,1,1,7,147.0,2
24605,1,4,1,3,1,1,0,10,152.0,3
24606,0,3,1,4,1,2,0,10,152.0,0
24607,0,3,1,3,1,2,0,10,152.0,3
24608,0,4,1,4,0,1,1,10,124.0,7
24609,1,5,1,3,1,1,0,10,124.0,6
24610,0,5,1,2,1,1,0,10,26.0,6
24611,1,3,1,4,0,2,1,10,154.0,9
24612,1,3,1,4,1,2,0,10,160.0,2
24613,1,3,1,4,0,1,1,7,156.0,4
24614,0,5,1,1,0,1,1,7,125.0,9
24615,1,5,1,3,1,1,0,10,124.0,2
24616,0,4,1,4,0,1,1,7,26.0,1
24617,0,4,1,3,1,1,0,10,124.0,1
24618,0,3,1,2,0,1,1,7,124.0,7
24619,1,4,1,3,0,3,1,10,122.0,1
24620,1,3,1,3,1,2,0,10,152.0,4
24621,0,4,1,1,1,1,0,10,152.0,1
24622,0,6,1,3,1,1,0,10,26.0,6
24623,1,5,1,1,0,1,1,10,124.0,4
24624,0,3,1,4,1,2,0,10,152.0,2
24625,0,4,1,3,1,1,0,10,124.0,1
24626,1,3,1,3,1,2,0,10,152.0,9
24627,1,3,1,4,1,2,0,10,152.0,5
24628,1,3,1,2,1,2,0,10,152.0,2
24629,1,5,1,3,1,1,0,11,152.0,0
24630,0,3,1,3,1,2,0,10,152.0,0
24631,1,6,1,2,0,1,1,7,124.0,6
24632,1,3,1,1,1,2,0,7,152.0,9
24633,1,3,1,4,1,2,0,10,152.0,1
24634,0,4,1,3,0,1,1,10,124.0,6
24635,1,3,1,3,1,2,0,10,152.0,9
24636,1,5,1,1,1,1,0,10,124.0,0
24637,0,5,1,3,0,1,1,10,13.0,0
24638,0,3,1,4,1,2,0,10,152.0,6
24639,1,3,1,3,0,1,1,10,124.0,4
24640,1,4,1,3,0,1,1,10,124.0,9
24641,0,5,1,1,1,1,0,10,26.0,5
24642,1,5,1,3,0,1,1,7,156.0,1
24643,0,3,1,1,1,2,0,10,160.0,6
24644,1,5,1,4,1,1,0,10,127.0,6
24645,0,3,1,3,0,2,1,10,152.0,2
24646,0,3,1,1,1,2,0,10,152.0,5
24647,0,6,1,3,0,1,1,10,26.0,7
24648,0,3,1,2,0,2,1,10,152.0,9
24649,0,3,1,4,1,2,0,10,160.0,0
24650,1,3,1,4,1,2,0,10,152.0,6
24651,0,4,1,1,1,1,0,10,152.0,7
24652,0,5,1,3,0,1,0,10,26.0,4
24653,1,3,1,3,0,1,1,7,26.0,1
24654,0,4,1,3,0,1,1,7,26.0,2
24655,0,4,1,3,1,1,0,10,26.0,7
24656,1,5,1,4,0,3,1,10,26.0,0
24657,1,4,1,4,0,3,1,10,157.0,1
24658,1,3,1,4,1,2,0,10,152.0,8
24659,1,3,1,3,1,2,0,10,152.0,0
24660,0,3,1,4,1,2,0,10,152.0,4
24661,0,4,1,3,0,1,1,10,52.0,0
24662,0,5,1,3,0,1,0,10,122.0,2
24663,1,3,1,3,1,2,0,7,163.0,1
24664,1,5,1,2,0,3,1,7,26.0,0
24665,0,3,1,3,0,2,1,10,160.0,2
24666,1,3,1,4,1,2,0,10,152.0,6
24667,1,3,1,2,1,2,0,10,152.0,7
24668,0,4,1,4,0,1,1,7,124.0,8
24669,1,3,1,3,1,2,0,7,152.0,3
24670,1,5,1,4,0,1,1,10,8.0,4
24671,0,3,1,3,1,2,0,10,152.0,1
24672,1,3,1,3,1,2,0,9,152.0,1
24673,0,4,1,3,1,1,0,10,152.0,3
24674,1,3,1,2,1,2,0,10,152.0,8
24675,1,3,1,2,1,2,0,10,152.0,8
24676,1,5,1,3,0,1,0,10,26.0,6
24677,0,3,1,1,1,2,0,10,152.0,1
24678,1,3,1,3,1,2,0,10,160.0,7
24679,1,5,1,3,1,1,0,10,55.0,7
24680,0,4,1,4,1,1,0,10,12.0,5
24681,1,3,1,4,1,2,0,10,152.0,6
24682,1,3,1,1,1,2,0,7,152.0,7
24683,0,4,1,4,1,1,0,10,124.0,4
24684,1,3,1,4,0,2,1,7,152.0,0
24685,1,4,1,1,1,1,0,10,124.0,5
24686,0,3,1,3,0,1,1,10,124.0,3
24687,0,5,1,4,0,1,1,7,124.0,0
24688,0,5,1,3,1,1,0,10,124.0,0
24689,0,5,1,3,0,3,1,10,26.0,9
24690,0,4,1,3,0,1,1,10,26.0,9
24691,0,4,1,3,0,1,0,10,26.0,6
24692,1,3,1,1,1,2,0,10,152.0,7
24693,1,3,1,2,1,2,0,10,152.0,6
24694,0,6,1,3,0,1,1,10,26.0,8
24695,1,3,1,3,0,1,1,7,156.0,7
24696,1,3,1,3,0,1,1,10,124.0,6
24697,1,5,1,4,0,1,0,10,11.0,2
24698,0,3,1,1,0,2,0,9,152.0,4
24699,1,3,1,3,0,1,1,10,124.0,7
24700,1,3,1,4,1,2,0,10,152.0,7
24701,0,5,1,4,0,1,1,10,124.0,3
24702,0,4,1,3,1,1,0,11,26.0,8
24703,0,3,1,4,0,1,1,7,157.0,8
24704,0,4,1,4,0,1,1,10,26.0,3
24705,1,5,1,4,1,1,0,10,8.0,4
24706,1,3,1,4,0,2,1,7,160.0,8
24707,1,3,1,3,1,2,1,10,160.0,0
24708,1,4,1,3,1,1,0,10,124.0,5
24709,0,4,1,3,0,1,0,10,124.0,6
24710,1,3,1,3,1,2,0,10,152.0,9
24711,0,4,1,1,0,1,1,10,124.0,9
24712,1,4,1,4,1,1,1,7,156.0,1
24713,1,3,1,4,1,2,0,7,152.0,6
24714,0,4,1,2,0,1,1,7,124.0,6
24715,1,5,1,4,1,1,0,10,124.0,4
24716,0,3,1,3,1,1,0,10,26.0,4
24717,0,3,1,4,1,2,0,10,152.0,0
24718,1,3,1,4,0,1,1,10,26.0,8
24719,0,5,0,4,0,1,1,10,26.0,7
24720,0,4,1,4,0,1,1,10,124.0,8
24721,1,3,1,1,1,2,0,10,152.0,1
24722,0,4,1,1,0,1,1,10,26.0,6
24723,1,4,1,2,0,1,1,9,157.0,6
24724,1,5,1,3,1,1,0,10,124.0,9
24725,1,3,1,2,1,2,0,10,152.0,2
24726,0,3,1,4,1,2,0,10,152.0,4
24727,1,5,1,3,0,1,1,10,26.0,1
24728,0,4,1,1,0,1,1,10,152.0,5
24729,1,3,1,1,1,2,0,10,152.0,3
24730,1,3,1,2,1,2,0,9,152.0,5
24731,1,3,1,1,1,2,0,10,152.0,4
24732,1,3,1,3,1,2,0,10,152.0,8
24733,1,4,1,3,0,3,1,10,124.0,1
24734,1,3,1,1,1,2,0,10,152.0,4
24735,1,3,1,4,0,2,1,10,152.0,6
24736,0,5,1,4,1,1,0,10,26.0,7
24737,0,5,1,1,0,1,1,10,124.0,5
24738,0,5,1,1,1,1,0,10,119.0,2
24739,1,5,1,2,0,1,1,10,120.0,5
24740,1,5,1,3,1,1,0,10,124.0,8
24741,1,3,1,3,0,1,1,9,124.0,2
24742,0,5,1,4,0,3,1,10,26.0,3
24743,0,4,1,3,0,1,0,10,124.0,7
24744,0,5,1,3,0,1,1,10,26.0,0
24745,1,3,1,2,0,2,0,10,152.0,1
24746,1,4,1,3,0,1,1,10,26.0,4
24747,1,3,1,2,1,2,0,10,152.0,1
24748,0,3,1,4,0,2,1,10,152.0,7
24749,0,4,1,1,0,1,1,7,156.0,3
24750,0,4,1,4,0,1,1,10,124.0,9
24751,0,3,1,3,1,2,1,7,152.0,8
24752,1,4,1,3,0,3,1,10,26.0,3
24753,1,5,1,1,0,3,1,10,7.0,4
24754,0,4,1,4,1,1,0,10,124.0,7
24755,1,4,1,3,0,1,1,10,122.0,6
24756,0,4,1,4,0,1,1,10,124.0,2
24757,0,3,1,1,0,2,1,10,163.0,2
24758,1,3,1,4,0,2,1,7,157.0,7
24759,0,3,1,3,1,2,0,11,152.0,9
24760,0,5,1,1,0,1,1,7,124.0,3
24761,0,4,1,4,0,1,1,10,150.0,6
24762,0,3,1,3,1,2,0,10,152.0,6
24763,0,4,1,4,1,1,0,10,8.0,0
24764,1,4,1,4,0,1,1,9,124.0,7
24765,1,3,1,3,0,2,0,10,160.0,3
24766,0,4,1,3,0,1,0,10,124.0,6
24767,1,3,1,2,1,2,0,10,152.0,9
24768,1,4,1,2,0,1,0,10,124.0,4
24769,1,3,1,2,0,2,1,10,152.0,5
24770,1,5,1,3,0,1,1,10,61.0,5
24771,0,3,1,3,1,2,0,10,152.0,2
24772,1,3,1,2,0,2,0,10,152.0,3
24773,0,4,1,3,0,1,1,10,26.0,2
24774,1,4,1,2,0,1,0,7,26.0,7
24775,1,3,1,4,0,2,1,10,152.0,8
24776,1,4,1,3,0,1,1,7,124.0,3
24777,1,6,1,1,1,1,0,10,124.0,2
24778,0,5,1,3,0,1,1,10,31.0,4
24779,1,5,1,3,0,1,1,10,124.0,8
24780,0,4,1,3,1,1,0,10,25.0,3
24781,1,3,1,3,1,2,0,10,152.0,0
24782,1,4,1,3,0,1,1,11,124.0,3
24783,0,4,1,2,1,1,0,10,122.0,8
24784,0,5,1,3,0,1,1,7,26.0,8
24785,1,3,1,1,0,2,1,10,160.0,8
24786,0,5,1,1,0,1,1,7,124.0,3
24787,1,4,1,3,1,1,0,10,124.0,4
24788,1,4,1,1,0,1,1,10,124.0,1
24789,1,4,1,4,0,1,1,7,26.0,4
24790,1,4,1,3,0,1,1,10,122.0,7
24791,1,3,1,1,1,2,0,7,152.0,6
24792,0,3,1,4,1,1,0,9,152.0,4
24793,1,5,1,3,0,1,1,7,122.0,3
24794,0,3,1,3,1,2,0,10,152.0,4
24795,1,3,1,3,1,2,0,10,152.0,6
24796,0,3,1,1,0,1,1,7,124.0,5
24797,0,3,1,3,0,1,1,7,156.0,1
24798,0,6,1,4,1,1,0,10,8.0,7
24799,1,3,1,1,0,2,1,10,152.0,3
24800,1,5,1,3,0,3,1,10,26.0,6
24801,0,4,1,2,0,2,0,7,1.0,3
24802,1,5,1,3,0,1,1,10,26.0,8
24803,0,5,1,2,0,1,1,10,26.0,4
24804,1,3,1,1,1,2,0,9,152.0,2
24805,0,3,1,3,0,1,1,7,157.0,8
24806,0,5,1,4,0,1,1,7,124.0,1
24807,0,5,1,4,0,1,1,10,26.0,6
24808,1,6,1,3,0,1,1,7,124.0,2
24809,1,4,1,1,0,1,1,10,26.0,4
24810,0,4,1,3,0,1,1,10,26.0,7
24811,1,3,1,2,1,2,0,10,152.0,9
24812,1,3,1,1,1,2,0,10,152.0,0
24813,0,4,1,3,0,1,1,10,124.0,8
24814,0,5,1,1,0,1,1,10,119.0,3
24815,0,4,1,2,1,1,0,10,120.0,5
24816,0,3,1,4,0,2,1,10,152.0,2
24817,0,3,1,2,1,2,0,10,152.0,4
24818,1,5,1,4,1,1,0,10,132.0,7
24819,0,3,1,1,1,2,0,10,152.0,3
24820,1,4,1,4,0,1,1,10,152.0,2
24821,0,4,1,3,0,1,1,7,26.0,8
24822,0,5,1,3,1,1,0,7,26.0,8
24823,1,3,1,2,1,2,0,10,152.0,4
24824,0,4,1,3,0,1,1,10,26.0,2
24825,0,3,1,1,1,2,0,10,152.0,5
24826,0,3,1,4,1,2,0,10,152.0,0
24827,0,4,1,4,1,1,0,7,124.0,6
24828,0,4,1,3,0,1,1,10,124.0,9
24829,0,3,1,1,0,2,0,10,152.0,4
24830,0,5,1,1,0,1,1,10,26.0,4
24831,0,4,1,3,0,1,1,10,6.0,9
24832,1,3,1,4,0,2,0,10,160.0,3
24833,0,5,1,4,0,3,1,10,124.0,7
24834,1,4,1,4,1,1,0,7,15.0,0
24835,0,4,1,3,0,1,1,10,56.0,1
24836,1,5,1,1,1,1,0,10,26.0,6
24837,1,4,1,3,0,1,1,10,124.0,4
24838,1,3,1,1,1,2,0,10,152.0,2
24839,0,3,1,2,1,2,0,9,152.0,0
24840,1,3,1,2,0,1,1,7,156.0,7
24841,1,3,1,4,0,2,1,10,152.0,9
24842,0,3,1,3,1,1,0,7,152.0,2
24843,1,3,1,4,0,2,1,10,152.0,5
24844,1,4,1,3,0,1,1,10,156.0,5
24845,1,3,1,4,1,2,0,10,152.0,6
24846,1,3,1,4,1,2,0,10,152.0,2
24847,1,4,1,2,1,1,0,10,29.0,3
24848,0,3,1,1,1,2,0,10,152.0,4
24849,1,5,1,4,1,1,0,10,124.0,9
24850,1,4,1,3,0,1,1,10,124.0,8
24851,0,3,1,3,0,2,1,7,157.0,5
24852,0,4,1,3,0,1,1,10,124.0,8
24853,1,4,1,3,0,1,1,10,124.0,1
24854,0,4,1,3,0,1,1,11,26.0,2
24855,1,6,1,3,0,3,1,10,122.0,8
24856,1,5,1,3,1,1,0,10,13.0,6
24857,1,3,1,3,0,2,1,7,160.0,7
24858,0,5,1,3,0,1,1,10,13.0,7
24859,1,3,1,1,1,2,0,10,152.0,1
24860,0,3,1,3,1,2,0,11,152.0,9
24861,1,3,1,4,1,2,0,10,160.0,3
24862,1,3,1,3,1,2,0,10,160.0,9
24863,0,3,1,4,1,2,0,10,152.0,5
24864,0,4,1,3,0,1,1,11,124.0,0
24865,0,3,1,1,1,2,0,10,152.0,7
24866,1,4,1,3,1,1,0,10,124.0,4
24867,0,5,1,3,1,1,0,10,124.0,7
24868,0,4,1,3,0,1,1,10,26.0,5
24869,0,5,1,3,1,1,0,7,25.0,4
24870,0,3,1,4,1,2,0,10,151.0,4
24871,0,5,1,4,0,1,1,10,93.0,1
24872,0,4,1,4,1,1,0,10,154.0,9
24873,1,5,1,3,0,3,1,10,26.0,8
24874,0,3,1,3,1,2,0,10,152.0,6
24875,1,3,1,2,1,2,0,10,152.0,7
24876,0,3,1,2,0,2,1,10,152.0,2
24877,1,4,1,1,1,1,0,10,25.0,2
24878,1,4,1,1,0,1,1,10,156.0,6
24879,0,3,1,2,1,2,0,10,152.0,0
24880,1,3,1,1,0,2,1,10,152.0,8
24881,1,3,1,2,0,2,0,11,152.0,5
24882,0,3,1,1,1,2,0,7,152.0,6
24883,0,3,1,3,1,1,0,10,124.0,4
24884,0,4,1,3,0,1,1,10,26.0,1
24885,0,3,1,3,1,2,0,9,160.0,4
24886,0,3,1,2,1,2,0,10,152.0,1
24887,0,4,1,3,0,1,1,10,124.0,9
24888,1,5,1,1,0,1,0,10,26.0,5
24889,1,3,1,2,0,2,0,9,152.0,6
24890,0,3,1,2,0,2,1,10,152.0,6
24891,1,4,1,4,1,1,0,10,108.0,6
24892,1,4,1,1,0,1,1,10,124.0,7
24893,1,3,1,2,1,2,0,10,152.0,6
24894,1,3,1,2,1,2,0,10,152.0,6
24895,0,4,1,2,0,1,1,7,124.0,4
24896,0,5,1,4,1,1,0,7,26.0,4
24897,0,4,1,3,0,1,0,10,26.0,3
24898,1,3,1,3,1,2,0,10,152.0,4
24899,0,3,1,4,1,1,0,9,154.0,9
24900,1,3,1,4,1,2,0,10,152.0,4
24901,1,3,1,3,0,1,1,7,26.0,3
24902,0,4,1,4,0,1,1,10,26.0,7
24903,1,3,1,1,1,2,0,10,152.0,6
24904,0,5,1,4,0,1,1,10,26.0,5
24905,0,3,1,2,0,2,1,10,152.0,3
24906,1,3,1,1,1,2,0,10,26.0,8
24907,1,3,1,1,1,2,0,10,152.0,8
24908,1,3,1,3,1,2,0,10,152.0,7
24909,0,5,1,3,1,1,1,10,30.0,1
24910,1,5,1,3,0,1,1,10,124.0,3
24911,1,3,1,3,1,2,0,10,152.0,7
24912,0,3,1,3,1,2,0,10,152.0,2
24913,0,3,1,3,0,2,0,10,152.0,4
