id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
60300,0,4,1,3,0,1,0,7,26.0,7,0
60301,1,4,1,1,1,1,0,10,26.0,9,0
60302,0,3,1,4,1,2,0,9,152.0,2,0
60303,1,4,1,4,0,1,1,10,26.0,5,0
60304,1,4,1,3,0,1,1,10,26.0,6,1
60305,0,3,1,1,0,1,1,7,156.0,5,0
60306,1,3,1,4,0,2,1,10,152.0,0,0
60307,1,3,1,3,1,2,0,9,152.0,1,0
60308,0,4,1,3,0,1,1,10,25.0,1,0
60309,0,4,1,3,0,1,1,10,124.0,7,0
60310,1,3,1,3,1,2,0,7,152.0,3,0
60311,0,3,1,3,1,1,0,7,152.0,5,0
60312,1,3,1,4,1,2,0,10,152.0,6,0
60313,1,4,1,3,0,3,1,11,122.0,5,1
60314,1,3,1,2,1,2,0,10,152.0,6,0
60315,1,3,1,2,1,2,0,10,152.0,0,0
60316,0,6,1,3,1,1,0,10,124.0,2,0
60317,0,4,1,3,0,1,1,10,26.0,4,0
60318,1,4,1,1,0,1,1,10,26.0,2,1
60319,0,3,1,1,1,2,0,10,152.0,5,0
60320,0,5,1,4,1,1,0,10,11.0,6,0
60321,0,4,1,4,0,1,1,10,26.0,8,1
60322,0,5,1,3,0,1,1,10,26.0,1,1
60323,0,4,1,3,0,1,1,10,26.0,2,0
60324,1,3,1,1,1,2,0,10,152.0,6,0
60325,0,5,1,1,0,1,1,10,124.0,7,0
60326,0,3,1,1,1,2,0,10,152.0,3,0
60327,1,3,1,3,1,2,0,10,152.0,1,0
60328,1,6,1,3,1,1,0,10,124.0,3,0
60329,1,6,1,3,0,1,1,10,26.0,9,0
60330,1,3,1,4,1,2,0,10,152.0,5,0
60331,1,4,1,4,1,1,0,7,8.0,2,0
60332,1,5,1,3,0,1,0,10,26.0,3,0
60333,1,4,1,4,0,1,1,9,26.0,6,1
60334,0,4,1,1,0,1,1,7,26.0,6,0
60335,0,3,1,3,1,2,0,10,152.0,5,0
60336,0,3,1,4,1,2,0,10,152.0,4,0
60337,1,4,1,3,0,3,1,10,26.0,8,0
60338,1,5,1,2,1,1,0,9,124.0,1,0
60339,0,5,1,4,0,1,1,11,11.0,3,0
60340,1,4,1,2,1,1,0,10,124.0,9,0
60341,0,3,1,1,1,2,0,10,152.0,5,0
60342,1,5,1,1,1,1,0,11,124.0,8,0
60343,0,3,1,1,1,2,0,10,152.0,2,0
60344,1,5,1,3,1,1,0,10,26.0,3,0
60345,0,3,1,4,1,1,0,7,156.0,7,0
60346,0,4,1,3,0,1,1,10,26.0,7,1
60347,0,4,1,4,0,1,1,10,163.0,2,0
60348,0,3,1,3,1,2,0,10,26.0,2,0
60349,1,3,1,4,1,2,0,10,152.0,5,0
60350,1,3,1,3,1,2,0,10,151.0,2,0
60351,1,3,1,1,1,1,0,10,26.0,1,0
60352,1,3,1,3,1,2,0,10,152.0,3,0
60353,1,3,1,4,1,2,0,10,152.0,6,0
60354,0,3,1,2,1,2,0,9,160.0,4,0
60355,1,3,1,1,1,2,0,10,152.0,3,0
60356,1,3,1,4,1,2,0,7,160.0,5,0
60357,1,4,1,1,1,1,0,7,26.0,2,0
60358,0,3,1,1,1,2,0,10,160.0,2,0
60359,0,3,1,3,1,2,1,7,160.0,6,0
60360,1,3,1,1,1,2,0,11,152.0,1,0
60361,0,3,1,4,1,2,0,10,152.0,2,0
60362,0,6,1,3,0,1,1,11,26.0,7,1
60363,0,3,1,4,0,2,1,7,160.0,4,0
60364,1,4,1,2,0,1,1,7,156.0,0,0
60365,1,3,1,4,0,1,1,10,124.0,4,0
60366,1,4,1,3,0,1,1,10,26.0,3,1
60367,1,3,1,1,0,1,1,7,157.0,6,0
60368,0,3,1,4,1,2,0,10,152.0,3,0
60369,1,3,1,2,1,2,0,10,152.0,2,0
60370,1,3,1,3,1,2,1,10,152.0,6,0
60371,0,5,1,4,0,1,1,10,154.0,9,0
60372,0,4,1,1,0,1,1,7,13.0,0,0
60373,0,3,1,3,0,2,1,10,152.0,7,0
60374,1,3,1,4,1,2,0,10,152.0,5,0
60375,1,4,1,4,0,1,1,10,26.0,8,1
60376,1,5,1,3,1,1,0,10,122.0,9,0
60377,0,5,1,1,1,1,0,10,7.0,6,0
60378,1,3,1,1,1,2,0,10,160.0,6,0
60379,0,4,1,4,0,1,1,10,26.0,9,1
60380,0,3,1,1,1,2,0,10,152.0,4,0
60381,0,3,1,1,0,2,1,10,160.0,5,0
60382,1,3,1,2,1,2,0,10,152.0,2,0
60383,0,4,1,3,0,1,1,10,157.0,4,1
60384,0,4,1,3,0,1,1,7,23.0,1,0
60385,0,4,1,1,0,1,1,10,124.0,9,0
60386,0,4,1,4,0,1,1,10,124.0,0,0
60387,0,5,1,3,1,1,0,7,124.0,3,0
60388,0,3,1,3,0,1,0,10,124.0,9,0
60389,1,6,1,4,1,1,0,10,16.0,5,0
60390,1,3,1,2,1,2,0,10,152.0,7,0
60391,0,4,1,3,0,1,1,10,26.0,0,1
60392,0,3,1,3,1,2,1,7,152.0,7,0
60393,1,3,1,3,1,2,0,10,151.0,5,0
60394,0,3,1,3,1,2,0,10,152.0,1,0
60395,0,6,1,1,1,1,0,10,25.0,6,0
60396,1,4,1,4,1,1,0,10,124.0,7,0
60397,1,3,1,4,1,2,1,7,160.0,3,0
60398,1,3,1,2,1,2,0,10,152.0,1,0
60399,1,3,1,3,1,2,1,7,152.0,3,0
60400,1,3,1,2,1,2,0,10,152.0,5,0
60401,1,3,1,4,1,2,0,10,152.0,8,0
60402,0,3,1,1,1,2,0,10,152.0,3,0
60403,0,5,1,3,0,1,1,10,124.0,1,1
60404,1,3,1,4,1,2,0,10,152.0,6,0
60405,1,4,1,3,0,1,1,10,124.0,9,0
60406,0,5,1,3,1,1,0,10,26.0,3,0
60407,0,3,1,4,1,2,0,10,152.0,8,0
60408,1,3,1,3,1,2,0,10,152.0,6,0
60409,0,4,1,4,1,1,0,10,26.0,7,0
60410,1,3,1,4,0,2,1,10,152.0,6,0
60411,0,3,1,2,0,1,1,7,26.0,9,0
60412,1,3,1,3,0,2,1,10,124.0,9,0
60413,0,4,1,3,0,1,1,10,124.0,2,1
60414,0,4,1,3,0,1,1,7,154.0,0,0
60415,1,3,1,3,0,2,1,10,152.0,2,0
60416,0,5,1,3,0,1,1,10,26.0,8,1
60417,0,4,1,3,0,1,1,10,124.0,5,1
60418,1,3,1,2,0,2,1,10,152.0,2,0
60419,1,3,1,4,0,2,1,10,152.0,7,0
60420,1,5,1,3,1,1,0,7,124.0,8,0
60421,1,3,1,1,1,2,0,10,160.0,5,0
60422,0,5,1,3,0,1,1,10,26.0,3,1
60423,0,3,1,3,1,2,0,10,152.0,5,0
60424,0,4,1,3,1,1,0,11,26.0,5,0
60425,1,3,1,1,1,2,0,10,152.0,6,0
60426,0,3,1,3,0,2,1,10,122.0,5,1
60427,1,4,1,3,1,1,0,10,54.0,0,0
60428,0,5,1,4,1,1,0,9,26.0,4,0
60429,1,3,1,4,0,1,1,10,26.0,9,1
60430,1,3,1,4,0,1,1,10,155.0,4,0
60431,0,4,1,3,0,1,1,10,124.0,7,1
60432,1,5,1,3,0,1,1,10,26.0,8,0
60433,1,6,1,4,0,1,1,10,124.0,3,0
60434,1,3,1,1,0,2,1,10,152.0,8,0
60435,0,6,1,1,1,1,0,11,7.0,7,0
60436,0,5,1,3,1,1,0,11,26.0,4,0
60437,1,5,1,3,0,1,0,7,156.0,6,0
60438,0,3,1,3,1,2,0,10,152.0,1,0
60439,0,4,1,2,0,1,1,10,124.0,2,1
60440,1,5,1,3,0,1,1,10,124.0,8,0
60441,0,4,1,4,0,1,1,10,154.0,3,1
60442,1,4,1,4,1,1,0,10,125.0,0,0
60443,0,3,1,4,0,1,1,10,152.0,7,1
60444,1,4,1,3,0,1,1,10,26.0,9,0
60445,1,3,1,3,1,2,0,10,152.0,4,0
60446,0,4,1,3,0,1,1,10,26.0,3,0
60447,1,3,1,2,0,2,1,10,152.0,0,0
60448,0,3,1,1,0,2,1,10,124.0,8,1
60449,0,6,1,3,0,1,1,10,60.0,9,0
60450,1,4,1,3,1,1,0,10,124.0,7,0
60451,0,3,1,2,0,2,1,10,152.0,8,0
60452,1,3,1,1,1,2,0,10,152.0,4,0
60453,0,5,1,1,0,1,1,10,124.0,6,0
60454,1,5,1,1,0,1,1,10,26.0,5,0
60455,1,4,1,3,1,1,0,10,55.0,4,0
60456,0,5,1,3,0,3,1,10,124.0,6,0
60457,0,5,1,3,0,1,0,10,26.0,3,0
60458,0,4,1,4,0,1,1,10,124.0,3,0
60459,0,4,1,3,0,1,1,10,26.0,3,0
60460,1,3,1,4,1,2,1,10,160.0,7,0
60461,0,5,1,3,0,1,1,10,26.0,8,0
60462,1,4,1,2,0,1,1,10,124.0,8,1
60463,0,3,1,4,1,2,0,10,153.0,0,0
60464,0,3,1,3,0,2,1,10,124.0,6,0
60465,1,3,1,1,1,2,0,10,152.0,4,0
60466,1,5,1,3,1,1,0,11,124.0,9,0
60467,0,4,1,3,0,1,1,10,26.0,6,0
60468,0,5,1,3,1,1,0,10,26.0,7,0
60469,1,4,1,1,1,1,0,7,124.0,3,0
60470,0,5,1,3,1,1,0,10,52.0,5,0
60471,1,3,1,1,0,2,1,10,152.0,9,0
60472,1,4,1,3,1,1,0,10,25.0,8,0
60473,0,3,1,4,1,2,0,10,152.0,8,0
60474,0,4,1,3,0,1,1,10,122.0,5,0
60475,0,4,1,2,0,1,1,10,8.0,8,0
60476,0,3,1,4,1,2,0,10,152.0,3,0
60477,0,5,1,3,0,3,1,10,26.0,3,0
60478,1,5,1,3,1,1,0,10,122.0,5,0
60479,1,4,1,1,0,1,1,10,26.0,1,1
60480,1,3,1,2,1,2,0,10,152.0,8,0
60481,0,3,1,2,1,2,0,10,152.0,1,0
60482,0,5,1,3,0,3,1,10,26.0,2,0
60483,1,3,1,4,1,2,0,9,152.0,3,0
60484,1,5,1,4,0,1,1,10,124.0,8,0
60485,1,3,1,2,1,2,0,10,152.0,5,0
60486,0,5,1,3,1,1,0,10,52.0,0,0
60487,1,4,1,3,1,1,0,10,26.0,4,0
60488,1,5,1,4,0,1,0,10,26.0,2,0
60489,1,3,1,2,1,2,0,10,152.0,7,0
60490,0,3,1,2,1,2,0,10,160.0,6,0
60491,1,5,1,4,0,1,0,10,124.0,9,0
60492,1,3,1,2,1,2,0,10,152.0,4,0
60493,1,3,1,1,1,2,0,7,152.0,5,0
60494,0,5,1,3,0,1,1,10,26.0,8,0
60495,0,6,1,4,1,1,0,7,11.0,4,0
60496,1,3,1,4,1,2,0,10,152.0,4,0
60497,1,5,1,3,1,1,0,10,124.0,2,0
60498,0,3,1,3,0,2,1,10,152.0,2,0
60499,1,5,1,3,0,1,1,10,26.0,0,1
60500,1,3,1,2,1,2,0,10,152.0,0,0
60501,1,3,1,1,0,2,1,10,160.0,4,0
60502,0,3,1,4,0,1,1,7,154.0,3,0
60503,0,3,1,3,1,2,0,10,152.0,2,0
60504,0,4,1,3,0,1,1,10,124.0,6,0
60505,1,5,1,3,0,1,1,10,26.0,2,0
60506,0,5,0,3,0,1,1,10,26.0,5,0
60507,1,4,1,4,1,1,0,7,26.0,8,0
60508,0,3,1,4,1,2,0,7,152.0,0,0
60509,1,3,1,3,1,2,0,10,152.0,2,0
60510,0,5,1,3,0,3,1,7,156.0,9,0
60511,1,3,1,3,1,2,0,10,151.0,2,0
60512,0,4,1,4,0,1,1,10,124.0,4,0
60513,0,3,1,3,1,2,0,10,152.0,4,0
60514,0,5,1,3,1,1,0,7,26.0,3,0
60515,0,3,1,4,1,2,1,7,160.0,6,0
60516,1,5,1,2,0,1,0,7,3.0,4,0
60517,0,4,1,3,1,1,0,10,124.0,6,0
60518,0,4,1,4,1,1,0,10,152.0,2,0
60519,1,4,1,2,0,1,1,7,124.0,4,0
60520,0,5,1,1,0,3,1,11,124.0,9,0
60521,1,5,1,1,0,1,1,10,26.0,8,0
60522,0,5,1,3,1,1,0,10,124.0,8,0
60523,0,4,1,3,0,1,1,10,157.0,4,1
60524,1,4,1,3,1,1,0,10,124.0,8,0
60525,0,4,1,1,0,1,1,10,163.0,8,1
60526,0,4,1,3,0,1,1,10,124.0,5,0
60527,0,3,1,4,0,2,1,10,152.0,4,0
60528,0,3,1,1,1,2,0,10,152.0,7,0
60529,1,3,1,4,1,2,1,9,152.0,1,0
60530,0,4,1,3,0,1,1,10,124.0,7,0
60531,1,5,1,3,1,1,0,10,26.0,5,0
60532,1,5,1,3,0,1,1,10,125.0,2,0
60533,1,4,1,3,1,1,0,10,152.0,7,0
60534,0,4,1,4,0,1,1,7,156.0,8,0
60535,0,3,1,4,1,2,0,10,152.0,1,0
60536,1,4,1,3,0,1,1,10,124.0,6,0
60537,0,4,1,3,0,1,0,10,125.0,7,0
60538,1,5,1,3,0,1,1,10,26.0,4,1
60539,0,5,1,4,0,1,1,10,26.0,2,0
60540,0,4,1,3,0,3,1,10,124.0,5,0
60541,0,4,1,3,0,1,1,10,26.0,0,1
60542,0,3,1,1,1,2,0,10,160.0,8,0
60543,0,6,1,3,0,3,1,7,26.0,4,0
60544,0,5,1,3,0,3,1,10,157.0,9,0
60545,1,3,1,4,0,2,1,10,152.0,1,0
60546,0,3,1,4,1,2,0,10,152.0,3,0
60547,0,5,1,4,0,3,1,10,3.0,2,1
60548,0,3,1,1,1,2,0,9,152.0,9,0
60549,0,3,1,4,0,2,1,10,152.0,9,0
60550,1,4,1,3,0,1,1,11,3.0,6,0
60551,0,3,1,3,1,2,0,11,152.0,5,0
60552,0,4,1,3,1,1,0,10,124.0,0,0
60553,0,5,1,3,0,1,1,10,26.0,0,1
60554,1,3,1,3,0,2,1,7,160.0,6,0
60555,1,4,1,3,1,1,1,10,124.0,7,0
60556,0,3,1,4,1,2,0,10,152.0,1,0
60557,0,3,1,4,0,2,1,10,152.0,9,1
60558,1,5,1,4,1,1,0,10,25.0,9,0
60559,1,4,1,2,1,1,0,10,14.0,8,0
60560,1,3,1,2,1,2,0,10,152.0,3,0
60561,0,5,1,4,1,1,0,10,152.0,1,0
60562,0,5,1,3,1,1,0,11,124.0,2,0
60563,0,5,1,3,0,1,1,10,4.0,5,0
60564,0,3,1,3,0,1,1,10,26.0,1,0
60565,0,4,1,4,1,1,0,7,124.0,7,0
60566,0,3,1,4,1,1,0,7,152.0,0,0
60567,0,4,1,4,1,1,0,10,152.0,1,0
60568,1,3,1,2,1,2,0,10,160.0,8,0
60569,1,3,1,4,1,2,0,10,152.0,3,0
60570,0,3,1,4,1,2,0,10,152.0,4,0
60571,0,4,1,2,0,1,1,10,152.0,8,0
60572,1,3,1,2,1,2,0,10,152.0,6,0
60573,1,3,1,4,0,2,1,10,152.0,9,1
60574,1,6,1,1,0,1,1,9,124.0,4,0
60575,0,5,1,3,0,1,1,10,124.0,3,0
60576,0,4,1,2,0,1,1,10,157.0,9,1
60577,1,3,1,1,0,2,1,10,152.0,4,0
60578,0,3,1,4,1,2,0,10,152.0,6,0
60579,1,4,1,3,1,1,0,10,124.0,3,0
60580,1,3,1,3,1,2,0,10,152.0,2,0
60581,1,5,1,4,0,1,1,7,26.0,6,0
60582,1,3,1,1,0,2,1,10,160.0,6,0
60583,0,5,1,4,0,1,1,7,26.0,4,1
60584,0,3,1,1,1,2,0,10,152.0,8,0
60585,0,4,1,3,0,3,1,10,124.0,3,1
60586,1,5,1,4,0,1,1,10,156.0,0,1
60587,1,3,1,4,1,2,0,10,152.0,7,0
60588,1,3,1,4,0,2,1,7,157.0,7,0
60589,1,5,1,4,1,1,0,9,11.0,2,0
60590,0,3,1,3,1,1,0,10,26.0,5,0
60591,1,3,1,4,0,2,1,10,152.0,0,0
60592,0,3,1,4,1,1,0,7,156.0,6,0
60593,1,4,1,4,1,1,0,10,26.0,8,0
60594,0,5,1,4,1,1,1,10,12.0,1,0
60595,1,3,1,4,1,2,0,10,152.0,5,0
60596,1,4,1,4,0,1,1,10,26.0,9,1
60597,0,3,1,4,1,2,0,10,152.0,1,0
60598,0,5,1,4,1,1,0,10,124.0,7,0
60599,0,4,1,3,0,1,1,10,26.0,1,0
60600,1,3,1,4,0,2,1,10,152.0,3,0
60601,1,3,1,2,1,2,0,10,152.0,9,0
60602,1,3,1,3,0,2,1,10,152.0,2,1
60603,1,3,1,1,0,2,1,10,152.0,9,0
60604,0,4,1,4,1,1,0,10,124.0,6,0
60605,0,4,1,3,0,1,1,10,26.0,1,0
60606,1,5,1,3,1,1,0,10,26.0,3,0
60607,0,5,1,4,1,1,1,7,26.0,4,0
60608,0,3,1,3,1,1,0,10,26.0,7,0
60609,0,3,1,4,0,2,1,10,152.0,9,0
60610,0,4,1,1,0,1,1,10,26.0,7,0
60611,1,3,1,2,1,2,0,10,152.0,3,0
60612,0,4,1,3,1,1,0,10,13.0,8,0
60613,1,5,1,3,1,1,0,7,26.0,2,0
60614,0,5,1,2,0,1,1,10,26.0,4,0
60615,0,4,1,2,0,1,1,10,163.0,7,1
60616,1,4,1,3,0,1,1,10,61.0,6,1
60617,1,3,1,1,1,2,0,10,152.0,7,0
60618,0,4,1,4,0,1,1,10,26.0,2,0
60619,0,4,1,1,1,1,0,10,124.0,6,0
60620,1,3,1,2,1,2,1,10,152.0,0,0
60621,0,4,1,2,1,1,0,7,124.0,1,0
60622,0,4,1,3,0,1,1,10,124.0,0,0
60623,0,3,1,3,1,2,0,10,152.0,7,0
60624,0,3,1,3,1,2,0,9,152.0,9,0
60625,0,3,1,4,1,2,0,10,152.0,1,0
60626,1,4,1,3,0,1,1,10,26.0,1,0
60627,1,3,1,2,1,2,0,10,160.0,2,0
60628,0,4,1,3,0,1,1,10,124.0,7,0
60629,0,5,0,3,0,1,1,10,124.0,3,0
60630,0,5,1,3,0,1,1,10,25.0,9,0
60631,0,5,1,3,0,1,1,10,55.0,0,0
60632,0,5,1,3,0,1,1,10,124.0,7,0
60633,1,3,1,3,0,1,1,10,154.0,6,0
60634,0,4,1,1,1,1,0,10,146.0,3,0
60635,0,3,1,4,1,2,1,9,152.0,9,0
60636,1,3,1,4,1,2,0,10,152.0,6,0
60637,1,3,1,4,1,1,0,10,157.0,4,0
60638,1,5,1,3,1,1,0,11,124.0,9,0
60639,0,3,1,3,0,2,1,10,124.0,8,1
60640,1,3,1,1,1,2,0,10,152.0,8,0
60641,0,4,1,4,0,1,1,10,124.0,4,0
60642,0,5,1,3,0,3,1,10,26.0,1,1
60643,1,3,1,4,0,2,1,7,152.0,0,0
60644,0,4,1,1,1,1,0,7,124.0,3,0
60645,0,3,1,4,0,2,1,10,152.0,7,0
60646,0,4,1,3,0,1,0,7,124.0,9,0
60647,0,3,1,1,1,2,0,10,152.0,9,0
60648,0,4,1,4,0,3,1,10,12.0,1,1
60649,1,3,1,4,1,2,0,7,152.0,8,0
60650,1,3,1,4,1,2,0,10,152.0,5,0
60651,0,4,1,4,0,1,1,7,155.0,8,0
60652,0,3,1,2,1,2,0,10,152.0,9,0
60653,0,5,1,3,1,1,0,10,26.0,5,0
60654,0,4,1,1,0,1,1,10,124.0,4,1
60655,1,3,1,1,1,2,0,10,160.0,5,0
60656,0,3,1,3,0,1,1,10,124.0,4,1
60657,0,4,1,4,0,1,1,10,124.0,0,1
60658,0,4,1,3,0,1,0,7,26.0,7,0
60659,1,4,1,3,0,1,1,10,26.0,6,0
60660,1,3,1,4,1,2,0,10,151.0,2,0
60661,1,5,1,3,0,1,1,10,26.0,9,0
60662,1,3,1,4,1,2,0,10,152.0,5,0
60663,0,5,1,4,0,1,1,10,124.0,3,0
60664,0,3,1,3,1,2,0,10,152.0,8,0
60665,1,3,1,4,1,2,0,7,152.0,5,0
60666,0,5,1,1,0,1,1,7,124.0,3,1
60667,0,4,1,4,0,1,1,10,26.0,5,1
60668,1,3,1,3,0,2,1,10,152.0,5,0
60669,0,4,1,3,1,1,0,7,124.0,5,0
60670,1,3,1,2,1,2,0,10,152.0,5,0
60671,1,3,1,3,1,2,1,10,152.0,5,0
60672,0,5,1,2,1,1,0,9,26.0,2,0
60673,0,5,1,4,1,1,0,7,148.0,6,0
60674,1,3,1,4,1,2,0,10,152.0,5,0
60675,0,5,1,1,0,1,1,10,26.0,7,0
60676,1,3,1,2,0,2,1,10,152.0,1,0
60677,0,5,1,1,0,1,1,7,15.0,1,0
60678,1,3,1,2,1,2,0,10,152.0,7,0
60679,1,3,1,1,1,2,0,10,152.0,2,0
60680,1,3,1,3,1,2,0,10,152.0,0,0
60681,0,5,1,1,0,1,1,10,124.0,6,0
60682,1,3,1,1,1,2,0,10,152.0,9,0
60683,1,3,1,3,1,2,0,10,152.0,4,0
60684,0,3,1,1,1,2,0,10,152.0,8,0
60685,0,4,1,3,0,1,1,10,26.0,6,0
60686,0,3,1,4,0,2,1,7,160.0,6,0
60687,0,4,1,4,0,1,1,10,124.0,8,1
60688,0,3,1,4,0,2,1,10,160.0,2,0
60689,0,3,1,3,1,2,0,10,152.0,0,0
60690,1,4,1,4,1,1,0,10,26.0,5,0
60691,1,3,1,3,1,1,0,10,26.0,4,0
60692,0,3,1,4,1,2,0,10,152.0,6,0
60693,1,4,1,4,0,1,1,10,26.0,4,1
60694,0,5,1,3,0,1,1,10,26.0,4,1
60695,0,6,1,4,1,1,0,10,26.0,5,0
60696,0,4,1,1,0,1,1,7,26.0,8,1
60697,0,3,1,3,0,1,0,10,26.0,6,0
60698,1,4,1,4,0,1,1,10,12.0,4,1
60699,1,3,1,3,1,2,0,10,152.0,2,0
60700,1,5,1,3,0,1,1,10,154.0,4,1
60701,0,3,1,4,1,2,0,10,152.0,0,0
60702,0,3,1,2,1,2,0,10,152.0,2,0
60703,1,4,1,1,0,1,1,10,124.0,2,0
60704,0,3,1,3,1,2,0,10,152.0,2,0
60705,0,3,1,3,1,2,0,10,152.0,2,0
60706,1,6,1,3,1,1,0,10,26.0,2,0
60707,0,3,1,4,0,2,1,10,152.0,9,1
60708,1,4,1,3,0,1,1,10,26.0,8,0
60709,0,5,1,4,1,1,0,7,15.0,4,0
60710,0,4,1,3,0,1,1,10,124.0,6,0
60711,1,4,1,4,1,1,0,10,152.0,8,0
60712,1,3,1,3,1,2,0,10,151.0,2,0
60713,1,3,1,4,1,2,0,10,152.0,3,0
60714,0,3,1,4,1,2,0,10,160.0,5,0
60715,1,4,1,3,1,1,0,10,124.0,8,0
60716,1,4,1,4,0,1,1,10,26.0,8,0
60717,0,6,1,4,1,1,0,7,14.0,1,0
60718,0,6,1,3,1,1,0,10,13.0,4,0
60719,1,3,1,3,0,2,1,10,152.0,0,0
60720,0,3,1,3,0,2,1,10,26.0,6,0
60721,0,3,1,3,0,1,0,10,26.0,4,1
60722,1,3,1,4,1,2,0,9,160.0,4,0
60723,1,4,1,3,1,1,0,10,122.0,8,0
60724,1,5,1,3,0,1,1,10,26.0,2,1
60725,1,3,1,3,0,1,1,10,124.0,4,0
60726,0,3,1,4,0,2,0,10,152.0,8,0
60727,1,4,1,4,0,1,1,10,124.0,1,0
60728,1,3,1,4,0,1,0,10,124.0,8,0
60729,1,3,1,3,0,2,1,10,124.0,5,0
60730,0,4,1,3,0,1,1,10,26.0,9,1
60731,0,4,1,1,0,1,1,7,122.0,1,0
60732,1,3,1,4,0,2,1,10,152.0,1,1
60733,1,4,1,1,0,1,1,10,156.0,4,1
60734,0,4,1,1,0,1,1,7,163.0,2,0
60735,1,3,1,4,1,2,0,10,152.0,5,0
60736,1,3,1,2,0,2,0,10,160.0,8,0
60737,1,3,1,3,1,2,0,10,152.0,1,0
60738,0,5,1,3,0,3,1,10,3.0,2,1
60739,0,4,1,2,0,1,1,7,154.0,1,0
60740,0,6,1,1,0,1,1,7,122.0,4,0
60741,0,5,1,3,1,1,1,7,124.0,1,0
60742,1,4,1,4,0,1,1,7,156.0,3,0
60743,1,3,1,3,0,2,1,10,152.0,4,0
60744,0,4,1,2,0,1,1,10,26.0,5,1
60745,0,4,1,3,0,1,1,7,124.0,3,0
60746,1,3,1,4,1,2,0,10,152.0,0,0
60747,1,3,1,4,1,2,0,10,152.0,9,0
60748,0,6,1,4,1,1,0,7,26.0,6,0
60749,1,3,1,2,1,2,0,10,160.0,3,0
60750,0,3,1,1,1,2,0,7,151.0,6,0
60751,0,5,1,1,0,1,1,10,78.0,8,1
60752,0,4,1,1,0,1,1,10,30.0,9,0
60753,0,4,1,4,0,1,1,10,124.0,2,0
60754,0,3,1,3,1,2,0,7,152.0,9,0
60755,1,3,1,1,1,2,0,10,152.0,6,0
60756,0,3,1,3,0,2,1,11,152.0,3,0
60757,0,4,1,3,0,1,1,9,124.0,3,0
60758,1,3,1,3,0,2,1,10,152.0,4,0
60759,1,3,1,4,0,2,1,10,152.0,2,0
60760,0,3,1,2,0,2,1,10,152.0,6,0
60761,1,5,1,3,0,1,1,10,26.0,9,0
60762,0,4,1,3,0,1,1,10,163.0,7,0
60763,1,3,1,1,1,2,0,10,26.0,1,0
60764,1,3,1,4,1,2,0,10,152.0,8,0
60765,1,3,1,4,1,2,0,10,152.0,5,0
60766,0,3,1,2,0,1,1,7,154.0,2,1
60767,1,5,1,3,1,1,0,10,152.0,4,0
60768,1,5,1,3,0,1,0,10,124.0,0,0
60769,0,3,1,4,0,2,1,9,152.0,2,1
60770,1,3,1,2,1,2,0,10,152.0,6,0
60771,0,3,1,4,0,2,0,10,152.0,5,0
60772,0,5,1,1,0,1,1,10,124.0,9,0
60773,1,3,1,1,1,2,0,10,152.0,3,0
60774,0,6,1,1,0,3,1,10,124.0,2,0
60775,0,3,1,1,1,2,0,10,152.0,4,0
60776,0,5,1,3,0,1,1,10,26.0,0,1
60777,1,3,1,4,0,2,0,10,152.0,1,0
60778,0,3,1,2,1,2,0,10,152.0,5,0
60779,0,5,1,3,1,1,0,7,26.0,3,0
60780,0,3,1,2,1,2,0,10,152.0,3,0
60781,0,4,1,3,0,1,1,10,124.0,1,1
60782,0,5,1,3,0,1,1,10,124.0,2,0
60783,0,4,1,3,0,1,1,10,124.0,4,1
60784,0,3,1,3,0,1,0,10,154.0,4,0
60785,1,3,1,4,0,2,1,10,152.0,1,0
60786,1,3,1,2,1,2,0,10,152.0,1,0
60787,1,3,1,1,0,1,1,10,124.0,5,0
60788,1,3,1,4,0,2,1,10,152.0,9,0
60789,1,3,1,2,1,2,0,10,152.0,1,0
60790,0,5,1,3,0,1,1,10,26.0,8,1
60791,1,5,1,4,0,1,1,10,8.0,6,0
60792,1,3,1,1,1,2,0,10,152.0,8,0
60793,1,3,1,3,1,2,0,10,152.0,1,0
60794,0,3,1,3,1,2,0,10,152.0,9,0
60795,1,3,1,1,1,2,0,10,152.0,8,0
60796,0,3,1,1,1,2,0,10,152.0,8,0
60797,0,4,1,3,0,1,1,10,124.0,2,0
60798,1,3,1,4,1,2,0,10,152.0,7,0
60799,0,3,1,2,0,2,1,7,156.0,6,1
60800,0,6,1,3,1,1,0,10,26.0,8,0
60801,0,4,1,1,0,3,1,10,124.0,0,1
60802,0,3,1,3,0,2,1,10,26.0,1,1
60803,0,3,1,3,1,1,0,10,26.0,6,0
60804,1,3,1,3,1,2,0,10,152.0,1,0
60805,0,3,1,4,0,2,0,10,160.0,7,0
60806,0,4,1,3,0,1,0,10,124.0,2,0
60807,1,4,1,1,1,1,0,10,26.0,3,0
60808,0,3,1,2,1,2,0,10,152.0,3,0
60809,1,3,1,2,1,2,0,7,152.0,3,0
60810,0,5,1,3,1,1,0,10,26.0,6,0
60811,1,4,1,1,1,1,0,10,152.0,6,0
60812,0,3,1,1,0,1,1,10,154.0,4,0
60813,1,3,1,2,0,1,1,7,157.0,2,0
60814,0,4,1,3,0,1,1,10,26.0,5,1
